dataset,generating_model,attribution_method,judging_model,fill_strategy,occlusion_level,mean_accuracy
imagenet,resnet50,smoothgrad,vgg16,gray,95.0,0.004
imagenet,resnet50,smoothgrad,vgg16,gray,100.0,0.001
imagenet,resnet50,smoothgrad,vgg16,mean,0.0,0.818
imagenet,resnet50,smoothgrad,vgg16,mean,5.0,0.8
imagenet,resnet50,smoothgrad,vgg16,mean,10.0,0.762
imagenet,resnet50,smoothgrad,vgg16,mean,15.0,0.722
imagenet,resnet50,smoothgrad,vgg16,mean,20.0,0.683
imagenet,resnet50,smoothgrad,vgg16,mean,25.0,0.642
imagenet,resnet50,smoothgrad,vgg16,mean,30.0,0.596
imagenet,resnet50,smoothgrad,vgg16,mean,35.0,0.527
imagenet,resnet50,smoothgrad,vgg16,mean,40.0,0.478
imagenet,resnet50,smoothgrad,vgg16,mean,45.0,0.43
imagenet,resnet50,smoothgrad,vgg16,mean,50.0,0.372
imagenet,resnet50,smoothgrad,vgg16,mean,55.0,0.312
imagenet,resnet50,smoothgrad,vgg16,mean,60.0,0.265
imagenet,resnet50,smoothgrad,vgg16,mean,65.0,0.226
imagenet,resnet50,smoothgrad,vgg16,mean,70.0,0.166
imagenet,resnet50,smoothgrad,vgg16,mean,75.0,0.119
imagenet,resnet50,smoothgrad,vgg16,mean,80.0,0.077
imagenet,resnet50,smoothgrad,vgg16,mean,85.0,0.049
imagenet,resnet50,smoothgrad,vgg16,mean,90.0,0.025
imagenet,resnet50,smoothgrad,vgg16,mean,95.0,0.007
imagenet,resnet50,smoothgrad,vgg16,mean,100.0,0.002
imagenet,resnet50,smoothgrad,vgg16,random_noise,0.0,0.818
imagenet,resnet50,smoothgrad,vgg16,random_noise,5.0,0.768
imagenet,resnet50,smoothgrad,vgg16,random_noise,10.0,0.721
imagenet,resnet50,smoothgrad,vgg16,random_noise,15.0,0.669
imagenet,resnet50,smoothgrad,vgg16,random_noise,20.0,0.621
imagenet,resnet50,smoothgrad,vgg16,random_noise,25.0,0.566
imagenet,resnet50,smoothgrad,vgg16,random_noise,30.0,0.532
imagenet,resnet50,smoothgrad,vgg16,random_noise,35.0,0.479
imagenet,resnet50,smoothgrad,vgg16,random_noise,40.0,0.436
imagenet,resnet50,smoothgrad,vgg16,random_noise,45.0,0.388
imagenet,resnet50,smoothgrad,vgg16,random_noise,50.0,0.341
imagenet,resnet50,smoothgrad,vgg16,random_noise,55.0,0.303
imagenet,resnet50,smoothgrad,vgg16,random_noise,60.0,0.253
imagenet,resnet50,smoothgrad,vgg16,random_noise,65.0,0.214
imagenet,resnet50,smoothgrad,vgg16,random_noise,70.0,0.169
imagenet,resnet50,smoothgrad,vgg16,random_noise,75.0,0.126
imagenet,resnet50,smoothgrad,vgg16,random_noise,80.0,0.085
imagenet,resnet50,smoothgrad,vgg16,random_noise,85.0,0.058
imagenet,resnet50,smoothgrad,vgg16,random_noise,90.0,0.025
imagenet,resnet50,smoothgrad,vgg16,random_noise,95.0,0.007
imagenet,resnet50,smoothgrad,vgg16,random_noise,100.0,0.001
imagenet,resnet50,smoothgrad,vgg16,white,0.0,0.818
imagenet,resnet50,smoothgrad,vgg16,white,5.0,0.695
imagenet,resnet50,smoothgrad,vgg16,white,10.0,0.616
imagenet,resnet50,smoothgrad,vgg16,white,15.0,0.529
imagenet,resnet50,smoothgrad,vgg16,white,20.0,0.442
imagenet,resnet50,smoothgrad,vgg16,white,25.0,0.39
imagenet,resnet50,smoothgrad,vgg16,white,30.0,0.333
imagenet,resnet50,smoothgrad,vgg16,white,35.0,0.289
imagenet,resnet50,smoothgrad,vgg16,white,40.0,0.254
imagenet,resnet50,smoothgrad,vgg16,white,45.0,0.205
imagenet,resnet50,smoothgrad,vgg16,white,50.0,0.174
imagenet,resnet50,smoothgrad,vgg16,white,55.0,0.137
imagenet,resnet50,smoothgrad,vgg16,white,60.0,0.111
imagenet,resnet50,smoothgrad,vgg16,white,65.0,0.085
imagenet,resnet50,smoothgrad,vgg16,white,70.0,0.057
imagenet,resnet50,smoothgrad,vgg16,white,75.0,0.035
imagenet,resnet50,smoothgrad,vgg16,white,80.0,0.023
imagenet,resnet50,smoothgrad,vgg16,white,85.0,0.015
imagenet,resnet50,smoothgrad,vgg16,white,90.0,0.004
imagenet,resnet50,smoothgrad,vgg16,white,95.0,0.002
imagenet,resnet50,smoothgrad,vgg16,white,100.0,0.001
imagenet,vgg16,grad_cam,mobilenet_v2,black,0.0,0.801
imagenet,vgg16,grad_cam,mobilenet_v2,black,5.0,0.773
imagenet,vgg16,grad_cam,mobilenet_v2,black,10.0,0.765
imagenet,vgg16,grad_cam,mobilenet_v2,black,15.0,0.726
imagenet,vgg16,grad_cam,mobilenet_v2,black,20.0,0.725
imagenet,vgg16,grad_cam,mobilenet_v2,black,25.0,0.712
imagenet,vgg16,grad_cam,mobilenet_v2,black,30.0,0.7
imagenet,vgg16,grad_cam,mobilenet_v2,black,35.0,0.676
imagenet,vgg16,grad_cam,mobilenet_v2,black,40.0,0.671
imagenet,vgg16,grad_cam,mobilenet_v2,black,45.0,0.635
imagenet,vgg16,grad_cam,mobilenet_v2,black,50.0,0.62
imagenet,vgg16,grad_cam,mobilenet_v2,black,55.0,0.606
imagenet,vgg16,grad_cam,mobilenet_v2,black,60.0,0.585
imagenet,vgg16,grad_cam,mobilenet_v2,black,65.0,0.572
imagenet,vgg16,grad_cam,mobilenet_v2,black,70.0,0.526
imagenet,vgg16,grad_cam,mobilenet_v2,black,75.0,0.493
imagenet,vgg16,grad_cam,mobilenet_v2,black,80.0,0.439
imagenet,vgg16,grad_cam,mobilenet_v2,black,85.0,0.365
imagenet,vgg16,grad_cam,mobilenet_v2,black,90.0,0.259
imagenet,vgg16,grad_cam,mobilenet_v2,black,95.0,0.135
imagenet,vgg16,grad_cam,mobilenet_v2,black,100.0,0.001
imagenet,vgg16,grad_cam,mobilenet_v2,blur,0.0,0.801
imagenet,vgg16,grad_cam,mobilenet_v2,blur,5.0,0.773
imagenet,vgg16,grad_cam,mobilenet_v2,blur,10.0,0.76
imagenet,vgg16,grad_cam,mobilenet_v2,blur,15.0,0.738
imagenet,vgg16,grad_cam,mobilenet_v2,blur,20.0,0.704
imagenet,vgg16,grad_cam,mobilenet_v2,blur,25.0,0.698
imagenet,vgg16,grad_cam,mobilenet_v2,blur,30.0,0.657
imagenet,vgg16,grad_cam,mobilenet_v2,blur,35.0,0.649
imagenet,vgg16,grad_cam,mobilenet_v2,blur,40.0,0.632
imagenet,vgg16,grad_cam,mobilenet_v2,blur,45.0,0.599
imagenet,vgg16,grad_cam,mobilenet_v2,blur,50.0,0.568
imagenet,vgg16,grad_cam,mobilenet_v2,blur,55.0,0.53
imagenet,vgg16,grad_cam,mobilenet_v2,blur,60.0,0.493
imagenet,vgg16,grad_cam,mobilenet_v2,blur,65.0,0.459
imagenet,vgg16,grad_cam,mobilenet_v2,blur,70.0,0.409
imagenet,vgg16,grad_cam,mobilenet_v2,blur,75.0,0.346
imagenet,vgg16,grad_cam,mobilenet_v2,blur,80.0,0.284
imagenet,vgg16,grad_cam,mobilenet_v2,blur,85.0,0.216
imagenet,vgg16,grad_cam,mobilenet_v2,blur,90.0,0.157
imagenet,vgg16,grad_cam,mobilenet_v2,blur,95.0,0.095
imagenet,vgg16,grad_cam,mobilenet_v2,blur,100.0,0.056
imagenet,vgg16,grad_cam,mobilenet_v2,gray,0.0,0.801
imagenet,vgg16,grad_cam,mobilenet_v2,gray,5.0,0.774
imagenet,vgg16,grad_cam,mobilenet_v2,gray,10.0,0.768
imagenet,vgg16,grad_cam,mobilenet_v2,gray,15.0,0.748
imagenet,vgg16,grad_cam,mobilenet_v2,gray,20.0,0.723
imagenet,vgg16,grad_cam,mobilenet_v2,gray,25.0,0.718
imagenet,vgg16,grad_cam,mobilenet_v2,gray,30.0,0.709
imagenet,vgg16,grad_cam,mobilenet_v2,gray,35.0,0.689
imagenet,vgg16,grad_cam,mobilenet_v2,gray,40.0,0.681
imagenet,vgg16,grad_cam,mobilenet_v2,gray,45.0,0.659
imagenet,vgg16,grad_cam,mobilenet_v2,gray,50.0,0.623
imagenet,vgg16,grad_cam,mobilenet_v2,gray,55.0,0.614
imagenet,vgg16,grad_cam,mobilenet_v2,gray,60.0,0.599
imagenet,vgg16,grad_cam,mobilenet_v2,gray,65.0,0.585
imagenet,vgg16,grad_cam,mobilenet_v2,gray,70.0,0.543
imagenet,vgg16,grad_cam,mobilenet_v2,gray,75.0,0.499
imagenet,vgg16,grad_cam,mobilenet_v2,gray,80.0,0.448
imagenet,vgg16,grad_cam,mobilenet_v2,gray,85.0,0.375
imagenet,vgg16,grad_cam,mobilenet_v2,gray,90.0,0.25
imagenet,vgg16,grad_cam,mobilenet_v2,gray,95.0,0.126
imagenet,vgg16,grad_cam,mobilenet_v2,gray,100.0,0.001
imagenet,vgg16,grad_cam,mobilenet_v2,mean,0.0,0.801
imagenet,vgg16,grad_cam,mobilenet_v2,mean,5.0,0.776
imagenet,vgg16,grad_cam,mobilenet_v2,mean,10.0,0.763
imagenet,vgg16,grad_cam,mobilenet_v2,mean,15.0,0.747
imagenet,vgg16,grad_cam,mobilenet_v2,mean,20.0,0.728
imagenet,vgg16,grad_cam,mobilenet_v2,mean,25.0,0.724
imagenet,vgg16,grad_cam,mobilenet_v2,mean,30.0,0.716
imagenet,vgg16,grad_cam,mobilenet_v2,mean,35.0,0.685
imagenet,vgg16,grad_cam,mobilenet_v2,mean,40.0,0.687
imagenet,vgg16,grad_cam,mobilenet_v2,mean,45.0,0.657
imagenet,vgg16,grad_cam,mobilenet_v2,mean,50.0,0.635
imagenet,vgg16,grad_cam,mobilenet_v2,mean,55.0,0.606
imagenet,vgg16,grad_cam,mobilenet_v2,mean,60.0,0.585
imagenet,vgg16,grad_cam,mobilenet_v2,mean,65.0,0.57
imagenet,vgg16,grad_cam,mobilenet_v2,mean,70.0,0.539
imagenet,vgg16,grad_cam,mobilenet_v2,mean,75.0,0.481
imagenet,vgg16,grad_cam,mobilenet_v2,mean,80.0,0.415
imagenet,vgg16,grad_cam,mobilenet_v2,mean,85.0,0.324
imagenet,vgg16,grad_cam,mobilenet_v2,mean,90.0,0.214
imagenet,vgg16,grad_cam,mobilenet_v2,mean,95.0,0.104
imagenet,vgg16,grad_cam,mobilenet_v2,mean,100.0,0.003
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,0.0,0.801
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,5.0,0.76
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,10.0,0.74
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,15.0,0.71
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,20.0,0.684
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,25.0,0.67
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,30.0,0.645
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,35.0,0.609
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,40.0,0.579
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,45.0,0.543
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,50.0,0.489
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,55.0,0.441
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,60.0,0.391
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,65.0,0.349
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,70.0,0.281
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,75.0,0.216
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,80.0,0.148
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,85.0,0.097
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,90.0,0.054
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,95.0,0.013
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,100.0,0.001
imagenet,vgg16,grad_cam,mobilenet_v2,white,0.0,0.801
imagenet,vgg16,grad_cam,mobilenet_v2,white,5.0,0.77
imagenet,vgg16,grad_cam,mobilenet_v2,white,10.0,0.752
imagenet,vgg16,grad_cam,mobilenet_v2,white,15.0,0.724
imagenet,vgg16,grad_cam,mobilenet_v2,white,20.0,0.709
imagenet,vgg16,grad_cam,mobilenet_v2,white,25.0,0.702
imagenet,vgg16,grad_cam,mobilenet_v2,white,30.0,0.685
imagenet,vgg16,grad_cam,mobilenet_v2,white,35.0,0.671
imagenet,vgg16,grad_cam,mobilenet_v2,white,40.0,0.632
imagenet,vgg16,grad_cam,mobilenet_v2,white,45.0,0.601
imagenet,vgg16,grad_cam,mobilenet_v2,white,50.0,0.567
imagenet,vgg16,grad_cam,mobilenet_v2,white,55.0,0.537
imagenet,vgg16,grad_cam,mobilenet_v2,white,60.0,0.504
imagenet,vgg16,grad_cam,mobilenet_v2,white,65.0,0.459
imagenet,vgg16,grad_cam,mobilenet_v2,white,70.0,0.396
imagenet,vgg16,grad_cam,mobilenet_v2,white,75.0,0.347
imagenet,vgg16,grad_cam,mobilenet_v2,white,80.0,0.265
imagenet,vgg16,grad_cam,mobilenet_v2,white,85.0,0.179
imagenet,vgg16,grad_cam,mobilenet_v2,white,90.0,0.108
imagenet,vgg16,grad_cam,mobilenet_v2,white,95.0,0.034
imagenet,vgg16,grad_cam,mobilenet_v2,white,100.0,0.001
imagenet,vgg16,grad_cam,resnet50,black,0.0,0.92
imagenet,vgg16,grad_cam,resnet50,black,5.0,0.892
imagenet,vgg16,grad_cam,resnet50,black,10.0,0.888
imagenet,vgg16,grad_cam,resnet50,black,15.0,0.875
imagenet,vgg16,grad_cam,resnet50,black,20.0,0.857
imagenet,vgg16,grad_cam,resnet50,black,25.0,0.855
imagenet,vgg16,grad_cam,resnet50,black,30.0,0.836
imagenet,vgg16,grad_cam,resnet50,black,35.0,0.827
imagenet,vgg16,grad_cam,resnet50,black,40.0,0.807
imagenet,vgg16,grad_cam,resnet50,black,45.0,0.794
imagenet,vgg16,grad_cam,resnet50,black,50.0,0.779
imagenet,vgg16,grad_cam,resnet50,black,55.0,0.748
imagenet,vgg16,grad_cam,resnet50,black,60.0,0.724
imagenet,vgg16,grad_cam,resnet50,black,65.0,0.697
imagenet,vgg16,grad_cam,resnet50,black,70.0,0.673
imagenet,vgg16,grad_cam,resnet50,black,75.0,0.625
imagenet,vgg16,grad_cam,resnet50,black,80.0,0.571
imagenet,vgg16,grad_cam,resnet50,black,85.0,0.503
imagenet,vgg16,grad_cam,resnet50,black,90.0,0.371
imagenet,vgg16,grad_cam,resnet50,black,95.0,0.199
imagenet,vgg16,grad_cam,resnet50,black,100.0,0.001
imagenet,vgg16,grad_cam,resnet50,blur,0.0,0.92
imagenet,vgg16,grad_cam,resnet50,blur,5.0,0.904
imagenet,vgg16,grad_cam,resnet50,blur,10.0,0.889
imagenet,vgg16,grad_cam,resnet50,blur,15.0,0.874
imagenet,vgg16,grad_cam,resnet50,blur,20.0,0.853
imagenet,vgg16,grad_cam,resnet50,blur,25.0,0.849
imagenet,vgg16,grad_cam,resnet50,blur,30.0,0.84
imagenet,vgg16,grad_cam,resnet50,blur,35.0,0.811
imagenet,vgg16,grad_cam,resnet50,blur,40.0,0.786
imagenet,vgg16,grad_cam,resnet50,blur,45.0,0.768
imagenet,vgg16,grad_cam,resnet50,blur,50.0,0.734
imagenet,vgg16,grad_cam,resnet50,blur,55.0,0.709
imagenet,vgg16,grad_cam,resnet50,blur,60.0,0.674
imagenet,vgg16,grad_cam,resnet50,blur,65.0,0.624
imagenet,vgg16,grad_cam,resnet50,blur,70.0,0.555
imagenet,vgg16,grad_cam,resnet50,blur,75.0,0.511
imagenet,vgg16,grad_cam,resnet50,blur,80.0,0.446
imagenet,vgg16,grad_cam,resnet50,blur,85.0,0.352
imagenet,vgg16,grad_cam,resnet50,blur,90.0,0.257
imagenet,vgg16,grad_cam,resnet50,blur,95.0,0.18
imagenet,vgg16,grad_cam,resnet50,blur,100.0,0.163
imagenet,vgg16,grad_cam,resnet50,gray,0.0,0.92
imagenet,vgg16,grad_cam,resnet50,gray,5.0,0.904
imagenet,vgg16,grad_cam,resnet50,gray,10.0,0.891
imagenet,vgg16,grad_cam,resnet50,gray,15.0,0.881
imagenet,vgg16,grad_cam,resnet50,gray,20.0,0.866
imagenet,vgg16,grad_cam,resnet50,gray,25.0,0.861
imagenet,vgg16,grad_cam,resnet50,gray,30.0,0.842
imagenet,vgg16,grad_cam,resnet50,gray,35.0,0.825
imagenet,vgg16,grad_cam,resnet50,gray,40.0,0.81
imagenet,vgg16,grad_cam,resnet50,gray,45.0,0.784
imagenet,vgg16,grad_cam,resnet50,gray,50.0,0.758
imagenet,vgg16,grad_cam,resnet50,gray,55.0,0.737
imagenet,vgg16,grad_cam,resnet50,gray,60.0,0.696
imagenet,vgg16,grad_cam,resnet50,gray,65.0,0.665
imagenet,vgg16,grad_cam,resnet50,gray,70.0,0.608
imagenet,vgg16,grad_cam,resnet50,gray,75.0,0.535
imagenet,vgg16,grad_cam,resnet50,gray,80.0,0.461
imagenet,vgg16,grad_cam,resnet50,gray,85.0,0.371
imagenet,vgg16,grad_cam,resnet50,gray,90.0,0.227
imagenet,vgg16,grad_cam,resnet50,gray,95.0,0.104
imagenet,vgg16,grad_cam,resnet50,gray,100.0,0.001
imagenet,vgg16,grad_cam,resnet50,mean,0.0,0.92
imagenet,vgg16,grad_cam,resnet50,mean,5.0,0.906
imagenet,vgg16,grad_cam,resnet50,mean,10.0,0.896
imagenet,vgg16,grad_cam,resnet50,mean,15.0,0.879
imagenet,vgg16,grad_cam,resnet50,mean,20.0,0.869
imagenet,vgg16,grad_cam,resnet50,mean,25.0,0.857
imagenet,vgg16,grad_cam,resnet50,mean,30.0,0.842
imagenet,vgg16,grad_cam,resnet50,mean,35.0,0.817
imagenet,vgg16,grad_cam,resnet50,mean,40.0,0.797
imagenet,vgg16,grad_cam,resnet50,mean,45.0,0.772
imagenet,vgg16,grad_cam,resnet50,mean,50.0,0.743
imagenet,vgg16,grad_cam,resnet50,mean,55.0,0.72
imagenet,vgg16,grad_cam,resnet50,mean,60.0,0.687
imagenet,vgg16,grad_cam,resnet50,mean,65.0,0.651
imagenet,vgg16,grad_cam,resnet50,mean,70.0,0.586
imagenet,vgg16,grad_cam,resnet50,mean,75.0,0.513
imagenet,vgg16,grad_cam,resnet50,mean,80.0,0.445
imagenet,vgg16,grad_cam,resnet50,mean,85.0,0.346
imagenet,vgg16,grad_cam,resnet50,mean,90.0,0.217
imagenet,vgg16,grad_cam,resnet50,mean,95.0,0.089
imagenet,vgg16,grad_cam,resnet50,mean,100.0,0.006
imagenet,vgg16,grad_cam,resnet50,random_noise,0.0,0.92
imagenet,vgg16,grad_cam,resnet50,random_noise,5.0,0.903
imagenet,vgg16,grad_cam,resnet50,random_noise,10.0,0.886
imagenet,vgg16,grad_cam,resnet50,random_noise,15.0,0.875
imagenet,vgg16,grad_cam,resnet50,random_noise,20.0,0.855
imagenet,vgg16,grad_cam,resnet50,random_noise,25.0,0.844
imagenet,vgg16,grad_cam,resnet50,random_noise,30.0,0.817
imagenet,vgg16,grad_cam,resnet50,random_noise,35.0,0.778
imagenet,vgg16,grad_cam,resnet50,random_noise,40.0,0.745
imagenet,vgg16,grad_cam,resnet50,random_noise,45.0,0.712
imagenet,vgg16,grad_cam,resnet50,random_noise,50.0,0.666
imagenet,vgg16,grad_cam,resnet50,random_noise,55.0,0.602
imagenet,vgg16,grad_cam,resnet50,random_noise,60.0,0.547
imagenet,vgg16,grad_cam,resnet50,random_noise,65.0,0.496
imagenet,vgg16,grad_cam,resnet50,random_noise,70.0,0.421
imagenet,vgg16,grad_cam,resnet50,random_noise,75.0,0.343
imagenet,vgg16,grad_cam,resnet50,random_noise,80.0,0.261
imagenet,vgg16,grad_cam,resnet50,random_noise,85.0,0.177
imagenet,vgg16,grad_cam,resnet50,random_noise,90.0,0.096
imagenet,vgg16,grad_cam,resnet50,random_noise,95.0,0.028
imagenet,vgg16,grad_cam,resnet50,random_noise,100.0,0.001
imagenet,vgg16,grad_cam,resnet50,white,0.0,0.92
imagenet,vgg16,grad_cam,resnet50,white,5.0,0.897
imagenet,vgg16,grad_cam,resnet50,white,10.0,0.886
imagenet,vgg16,grad_cam,resnet50,white,15.0,0.869
imagenet,vgg16,grad_cam,resnet50,white,20.0,0.851
imagenet,vgg16,grad_cam,resnet50,white,25.0,0.843
imagenet,vgg16,grad_cam,resnet50,white,30.0,0.826
imagenet,vgg16,grad_cam,resnet50,white,35.0,0.793
imagenet,vgg16,grad_cam,resnet50,white,40.0,0.769
imagenet,vgg16,grad_cam,resnet50,white,45.0,0.737
imagenet,vgg16,grad_cam,resnet50,white,50.0,0.716
imagenet,vgg16,grad_cam,resnet50,white,55.0,0.663
imagenet,vgg16,grad_cam,resnet50,white,60.0,0.628
imagenet,vgg16,grad_cam,resnet50,white,65.0,0.587
imagenet,vgg16,grad_cam,resnet50,white,70.0,0.53
imagenet,vgg16,grad_cam,resnet50,white,75.0,0.441
imagenet,vgg16,grad_cam,resnet50,white,80.0,0.371
imagenet,vgg16,grad_cam,resnet50,white,85.0,0.285
imagenet,vgg16,grad_cam,resnet50,white,90.0,0.181
imagenet,vgg16,grad_cam,resnet50,white,95.0,0.056
imagenet,vgg16,grad_cam,resnet50,white,100.0,0.001
imagenet,vgg16,gradientshap,mobilenet_v2,black,0.0,0.801
imagenet,vgg16,gradientshap,mobilenet_v2,black,5.0,0.702
imagenet,vgg16,gradientshap,mobilenet_v2,black,10.0,0.656
imagenet,vgg16,gradientshap,mobilenet_v2,black,15.0,0.59
imagenet,vgg16,gradientshap,mobilenet_v2,black,20.0,0.539
imagenet,vgg16,gradientshap,mobilenet_v2,black,25.0,0.5
imagenet,vgg16,gradientshap,mobilenet_v2,black,30.0,0.445
imagenet,vgg16,gradientshap,mobilenet_v2,black,35.0,0.393
imagenet,vgg16,gradientshap,mobilenet_v2,black,40.0,0.373
imagenet,vgg16,gradientshap,mobilenet_v2,black,45.0,0.334
imagenet,vgg16,gradientshap,mobilenet_v2,black,50.0,0.297
imagenet,vgg16,gradientshap,mobilenet_v2,black,55.0,0.235
imagenet,vgg16,gradientshap,mobilenet_v2,black,60.0,0.198
imagenet,vgg16,gradientshap,mobilenet_v2,black,65.0,0.171
imagenet,vgg16,gradientshap,mobilenet_v2,black,70.0,0.129
imagenet,vgg16,gradientshap,mobilenet_v2,black,75.0,0.094
imagenet,vgg16,gradientshap,mobilenet_v2,black,80.0,0.058
imagenet,vgg16,gradientshap,mobilenet_v2,black,85.0,0.041
imagenet,vgg16,gradientshap,mobilenet_v2,black,90.0,0.025
imagenet,vgg16,gradientshap,mobilenet_v2,black,95.0,0.008
imagenet,vgg16,gradientshap,mobilenet_v2,black,100.0,0.001
imagenet,vgg16,gradientshap,mobilenet_v2,blur,0.0,0.801
imagenet,vgg16,gradientshap,mobilenet_v2,blur,5.0,0.772
imagenet,vgg16,gradientshap,mobilenet_v2,blur,10.0,0.76
imagenet,vgg16,gradientshap,mobilenet_v2,blur,15.0,0.744
imagenet,vgg16,gradientshap,mobilenet_v2,blur,20.0,0.719
imagenet,vgg16,gradientshap,mobilenet_v2,blur,25.0,0.708
imagenet,vgg16,gradientshap,mobilenet_v2,blur,30.0,0.681
imagenet,vgg16,gradientshap,mobilenet_v2,blur,35.0,0.651
imagenet,vgg16,gradientshap,mobilenet_v2,blur,40.0,0.618
imagenet,vgg16,gradientshap,mobilenet_v2,blur,45.0,0.593
imagenet,vgg16,gradientshap,mobilenet_v2,blur,50.0,0.553
imagenet,vgg16,gradientshap,mobilenet_v2,blur,55.0,0.492
imagenet,vgg16,gradientshap,mobilenet_v2,blur,60.0,0.438
imagenet,vgg16,gradientshap,mobilenet_v2,blur,65.0,0.394
imagenet,vgg16,gradientshap,mobilenet_v2,blur,70.0,0.325
imagenet,vgg16,gradientshap,mobilenet_v2,blur,75.0,0.272
imagenet,vgg16,gradientshap,mobilenet_v2,blur,80.0,0.207
imagenet,vgg16,gradientshap,mobilenet_v2,blur,85.0,0.128
imagenet,vgg16,gradientshap,mobilenet_v2,blur,90.0,0.074
imagenet,vgg16,gradientshap,mobilenet_v2,blur,95.0,0.04
imagenet,vgg16,gradientshap,mobilenet_v2,blur,100.0,0.056
imagenet,vgg16,gradientshap,mobilenet_v2,gray,0.0,0.801
imagenet,vgg16,gradientshap,mobilenet_v2,gray,5.0,0.746
imagenet,vgg16,gradientshap,mobilenet_v2,gray,10.0,0.717
imagenet,vgg16,gradientshap,mobilenet_v2,gray,15.0,0.689
imagenet,vgg16,gradientshap,mobilenet_v2,gray,20.0,0.646
imagenet,vgg16,gradientshap,mobilenet_v2,gray,25.0,0.623
imagenet,vgg16,gradientshap,mobilenet_v2,gray,30.0,0.573
imagenet,vgg16,gradientshap,mobilenet_v2,gray,35.0,0.547
imagenet,vgg16,gradientshap,mobilenet_v2,gray,40.0,0.501
imagenet,vgg16,gradientshap,mobilenet_v2,gray,45.0,0.464
imagenet,vgg16,gradientshap,mobilenet_v2,gray,50.0,0.423
imagenet,vgg16,gradientshap,mobilenet_v2,gray,55.0,0.376
imagenet,vgg16,gradientshap,mobilenet_v2,gray,60.0,0.326
imagenet,vgg16,gradientshap,mobilenet_v2,gray,65.0,0.281
imagenet,vgg16,gradientshap,mobilenet_v2,gray,70.0,0.229
imagenet,vgg16,gradientshap,mobilenet_v2,gray,75.0,0.175
imagenet,vgg16,gradientshap,mobilenet_v2,gray,80.0,0.127
imagenet,vgg16,gradientshap,mobilenet_v2,gray,85.0,0.085
imagenet,vgg16,gradientshap,mobilenet_v2,gray,90.0,0.045
imagenet,vgg16,gradientshap,mobilenet_v2,gray,95.0,0.012
imagenet,vgg16,gradientshap,mobilenet_v2,gray,100.0,0.001
imagenet,vgg16,gradientshap,mobilenet_v2,mean,0.0,0.801
imagenet,vgg16,gradientshap,mobilenet_v2,mean,5.0,0.756
imagenet,vgg16,gradientshap,mobilenet_v2,mean,10.0,0.732
imagenet,vgg16,gradientshap,mobilenet_v2,mean,15.0,0.706
imagenet,vgg16,gradientshap,mobilenet_v2,mean,20.0,0.672
imagenet,vgg16,gradientshap,mobilenet_v2,mean,25.0,0.639
imagenet,vgg16,gradientshap,mobilenet_v2,mean,30.0,0.624
imagenet,vgg16,gradientshap,mobilenet_v2,mean,35.0,0.597
imagenet,vgg16,gradientshap,mobilenet_v2,mean,40.0,0.533
imagenet,vgg16,gradientshap,mobilenet_v2,mean,45.0,0.509
imagenet,vgg16,gradientshap,mobilenet_v2,mean,50.0,0.461
imagenet,vgg16,gradientshap,mobilenet_v2,mean,55.0,0.417
imagenet,vgg16,gradientshap,mobilenet_v2,mean,60.0,0.356
imagenet,vgg16,gradientshap,mobilenet_v2,mean,65.0,0.327
imagenet,vgg16,gradientshap,mobilenet_v2,mean,70.0,0.268
imagenet,vgg16,gradientshap,mobilenet_v2,mean,75.0,0.216
imagenet,vgg16,gradientshap,mobilenet_v2,mean,80.0,0.167
imagenet,vgg16,gradientshap,mobilenet_v2,mean,85.0,0.114
imagenet,vgg16,gradientshap,mobilenet_v2,mean,90.0,0.062
imagenet,vgg16,gradientshap,mobilenet_v2,mean,95.0,0.029
imagenet,vgg16,gradientshap,mobilenet_v2,mean,100.0,0.003
imagenet,vgg16,gradientshap,mobilenet_v2,random_noise,0.0,0.801
imagenet,vgg16,gradientshap,mobilenet_v2,random_noise,5.0,0.744
imagenet,vgg16,gradientshap,mobilenet_v2,random_noise,10.0,0.719
imagenet,vgg16,gradientshap,mobilenet_v2,random_noise,15.0,0.688
imagenet,vgg16,gradientshap,mobilenet_v2,random_noise,20.0,0.642
